0,0
0.507927358,266.9967957
1.023015618,533.9838257
1.809354663,934.4397583
3.020646811,1534.922119
4.912472725,2434.592041
7.934034824,3788.049316
12.92405891,5815.425293
21.64473724,8854.443359
38.48052216,13418.16797
78.57206726,20261.69336
174.7170258,26699.98828
